DATE,CODE,NAME,12M LOW,12M HIGH,DAY LOW,DAY HIGH,DAY PRICE,PREVIOUS,CHANGE,CHANGE%,VOLUME,ADJUST,ADJUSTED,ADJUSTED PRICE
2021-08-17,^NASI,NSE All-Share Index,130.51,187.46,187.46,187.46,187.46,182.96,4.5,2.46%,-,-,,
2021-08-18,^NASI,NSE All-Share Index,130.85,187.46,185.93,185.93,185.93,187.46,-1.53,0.82%,-,-,,
2021-08-19,^NASI,NSE All-Share Index,131.56,187.46,184.47,184.47,184.47,185.93,-1.46,0.79%,-,-,,
2021-08-20,^NASI,NSE All-Share Index,136.93,188.20,186.33,186.33,186.33,184.47,1.86,1.01%,-,-,,
2021-08-23,^NASI,NSE All-Share Index,132.52,188.20,187.86,187.86,187.86,186.33,1.53,0.82%,-,-,,
2021-08-24,^NASI,NSE All-Share Index,133.89,188.20,188.20,188.20,188.20,187.86,0.34,0.18%,-,-,,
2021-08-25,^NASI,NSE All-Share Index,135.24,188.20,187.22,187.22,187.22,188.20,-0.98,0.52%,-,-,,
2021-08-26,^NASI,NSE All-Share Index,136.93,188.20,187.40,187.40,187.40,187.22,0.18,0.10%,-,-,,
2021-08-27,^NASI,NSE All-Share Index,136.93,188.20,187.20,187.20,187.20,187.40,-0.2,0.11%,-,-,,
2021-08-30,^NASI,NSE All-Share Index,136.93,188.20,185.71,185.71,185.71,187.20,-1.49,0.80%,-,-,,
2021-08-31,^NASI,NSE All-Share Index,136.93,188.20,182.33,182.33,182.33,185.71,-3.38,1.82%,-,-,,
2021-09-01,^NASI,NSE All-Share Index,145.97,188.20,182.03,182.03,182.03,182.33,-0.3,0.16%,-,-,,
2021-09-02,^NASI,NSE All-Share Index,145.97,188.20,180.97,180.97,180.97,182.03,-1.06,0.58%,-,-,,
2021-09-03,^NASI,NSE All-Share Index,145.97,188.20,179.47,179.47,179.47,180.97,-1.5,0.83%,-,-,,
2021-09-06,^NASI,NSE All-Share Index,145.97,188.20,178.84,178.84,178.84,179.47,-0.63,0.35%,-,-,,
2021-09-07,^NASI,NSE All-Share Index,146.23,188.20,177.65,177.65,177.65,178.84,-1.19,0.67%,-,-,,
2021-09-08,^NASI,NSE All-Share Index,145.97,188.20,178.74,178.74,178.74,177.65,1.09,0.61%,-,-,,
2021-09-09,^NASI,NSE All-Share Index,145.97,188.20,179.98,179.98,179.98,178.74,1.24,0.69%,-,-,,
2021-09-10,^NASI,NSE All-Share Index,146.32,188.20,180.14,180.14,180.14,179.98,0.16,0.09%,-,-,,
2021-09-13,^NASI,NSE All-Share Index,146.23,188.20,180.30,180.30,180.30,180.14,0.16,0.09%,-,-,,
2021-09-14,^NASI,NSE All-Share Index,146.23,188.20,180.23,180.23,180.23,180.30,-0.07,0.04%,-,-,,
2021-09-15,^NASI,NSE All-Share Index,147.52,188.20,179.81,179.81,179.81,180.23,-0.42,0.23%,-,-,,
2021-09-16,^NASI,NSE All-Share Index,147.52,188.20,180.52,180.52,180.52,179.81,0.71,0.39%,-,-,,
2021-09-17,^NASI,NSE All-Share Index,142.98,188.20,182.75,182.75,182.75,180.52,2.23,1.24%,-,-,,
2021-09-20,^NASI,NSE All-Share Index,149.82,188.20,181.64,181.64,181.64,182.75,-1.11,0.61%,-,-,,
2021-09-21,^NASI,NSE All-Share Index,149.82,188.20,178.20,178.20,178.20,181.64,-3.44,1.89%,-,-,,
2021-09-22,^NASI,NSE All-Share Index,144.39,188.20,178.20,178.20,178.20,178.20,-,-,-,-,,
2021-09-23,^NASI,NSE All-Share Index,142.98,188.20,178.33,178.33,178.33,178.20,0.13,0.07%,-,-,,
2021-09-24,^NASI,NSE All-Share Index,144.39,188.20,177.81,177.81,177.81,178.33,-0.52,0.29%,-,-,,
2021-09-27,^NASI,NSE All-Share Index,144.39,188.20,178.07,178.07,178.07,177.81,0.26,0.15%,-,-,,
2021-09-28,^NASI,NSE All-Share Index,144.39,188.20,177.20,177.20,177.20,178.07,-0.87,0.49%,-,-,,
2021-09-29,^NASI,NSE All-Share Index,145.97,188.20,177.04,177.04,177.04,177.20,-0.16,0.09%,-,-,,
2021-09-30,^NASI,NSE All-Share Index,144.39,188.20,178.31,178.31,178.31,177.04,1.27,0.72%,-,-,,
2021-10-01,^NASI,NSE All-Share Index,145.97,188.20,181.23,181.23,181.23,178.31,2.92,1.64%,-,-,,
2021-10-04,^NASI,NSE All-Share Index,145.97,188.20,181.92,181.92,181.92,181.23,0.69,0.38%,-,-,,
2021-10-05,^NASI,NSE All-Share Index,145.97,188.20,179.69,179.69,179.69,181.92,-2.23,1.23%,-,-,,
2021-10-06,^NASI,NSE All-Share Index,145.97,188.20,179.49,179.49,179.49,179.69,-0.2,0.11%,-,-,,
2021-10-07,^NASI,NSE All-Share Index,145.97,188.20,177.70,177.70,177.70,179.49,-1.79,1.00%,-,-,,
2021-10-08,^NASI,NSE All-Share Index,146.23,188.20,175.82,175.82,175.82,177.70,-1.88,1.06%,-,-,,
2021-10-12,^NASI,NSE All-Share Index,146.23,188.20,176.09,176.09,176.09,175.82,0.27,0.15%,-,-,,
2021-10-13,^NASI,NSE All-Share Index,145.97,188.20,176.17,176.17,176.17,176.09,0.08,0.05%,-,-,,
2021-10-14,^NASI,NSE All-Share Index,146.23,188.20,177.10,177.10,177.10,176.17,0.93,0.53%,-,-,,
2021-10-15,^NASI,NSE All-Share Index,149.82,188.20,178.86,178.86,178.86,177.10,1.76,0.99%,-,-,,
2021-10-18,^NASI,NSE All-Share Index,147.52,188.20,178.36,178.36,178.36,178.86,-0.5,0.28%,-,-,,
2021-10-19,^NASI,NSE All-Share Index,147.52,188.20,176.35,176.35,176.35,178.36,-2.01,1.13%,-,-,,
2021-10-21,^NASI,NSE All-Share Index,149.06,188.20,177.39,177.39,177.39,176.35,1.04,0.59%,-,-,,
2021-10-22,^NASI,NSE All-Share Index,144.39,188.20,178.54,178.54,178.54,177.39,1.15,0.65%,-,-,,
2021-10-25,^NASI,NSE All-Share Index,143.30,188.20,176.59,176.59,176.59,178.54,-1.95,1.09%,-,-,,
2021-10-26,^NASI,NSE All-Share Index,143.30,188.20,175.77,175.77,175.77,176.59,-0.82,0.46%,-,-,,
2021-10-27,^NASI,NSE All-Share Index,143.30,188.20,175.82,175.82,175.82,175.77,0.05,0.03%,-,-,,
2021-10-28,^NASI,NSE All-Share Index,144.39,188.20,177.85,177.85,177.85,175.82,2.03,1.15%,-,-,,
2021-10-29,^NASI,NSE All-Share Index,145.97,188.20,177.96,177.96,177.96,177.85,0.11,0.06%,-,-,,
2021-11-01,^NASI,NSE All-Share Index,145.97,188.20,175.83,175.83,175.83,177.96,-2.13,1.20%,-,-,,
2021-11-02,^NASI,NSE All-Share Index,145.97,188.20,174.85,174.85,174.85,175.83,-0.98,0.56%,-,-,,
2021-11-03,^NASI,NSE All-Share Index,145.97,188.20,175.04,175.04,175.04,174.85,0.19,0.11%,-,-,,
2021-11-04,^NASI,NSE All-Share Index,145.97,188.20,173.40,173.40,173.40,175.04,-1.64,0.94%,-,-,,
2021-11-05,^NASI,NSE All-Share Index,145.97,188.20,170.94,170.94,170.94,173.40,-2.46,1.42%,-,-,,
2021-11-08,^NASI,NSE All-Share Index,145.97,188.20,170.41,170.41,170.41,170.94,-0.53,0.31%,-,-,,
2021-11-09,^NASI,NSE All-Share Index,145.97,188.20,171.03,171.03,171.03,170.41,0.62,0.36%,-,-,,
2021-11-10,^NASI,NSE All-Share Index,145.97,188.20,172.48,172.48,172.48,171.03,1.45,0.85%,-,-,,
2021-11-11,^NASI,NSE All-Share Index,145.97,188.20,172.42,172.42,172.42,172.48,-0.06,0.03%,-,-,,
2021-11-12,^NASI,NSE All-Share Index,146.32,188.20,171.47,171.47,171.47,172.42,-0.95,0.55%,-,-,,
2021-11-15,^NASI,NSE All-Share Index,146.23,188.20,170.83,170.83,170.83,171.47,-0.64,0.37%,-,-,,
2021-11-16,^NASI,NSE All-Share Index,146.32,188.20,170.54,170.54,170.54,170.83,-0.29,0.17%,-,-,,
2021-11-17,^NASI,NSE All-Share Index,146.32,188.20,169.70,169.70,169.70,170.54,-0.84,0.49%,-,-,,
2021-11-18,^NASI,NSE All-Share Index,146.32,188.20,169.50,169.50,169.50,169.70,-0.2,0.12%,-,-,,
2021-11-19,^NASI,NSE All-Share Index,143.30,188.20,168.43,168.43,168.43,169.50,-1.07,0.63%,-,-,,
2021-11-22,^NASI,NSE All-Share Index,149.82,188.20,164.81,164.81,164.81,168.43,-3.62,2.15%,-,-,,
2021-11-23,^NASI,NSE All-Share Index,142.98,188.20,163.78,163.78,163.78,164.81,-1.03,0.62%,-,-,,
2021-11-24,^NASI,NSE All-Share Index,143.30,188.20,161.84,161.84,161.84,163.78,-1.94,1.18%,-,-,,
2021-11-25,^NASI,NSE All-Share Index,143.30,188.20,162.14,162.14,162.14,161.84,0.3,0.19%,-,-,,
2021-11-26,^NASI,NSE All-Share Index,145.97,188.20,164.77,164.77,164.77,162.14,2.63,1.62%,-,-,,
2021-11-29,^NASI,NSE All-Share Index,144.39,188.20,164.77,164.77,164.77,164.77,-,-,-,-,,
2021-11-30,^NASI,NSE All-Share Index,144.39,188.20,163.90,163.90,163.90,164.77,-0.87,0.53%,-,-,,
2021-12-01,^NASI,NSE All-Share Index,145.97,188.20,163.20,163.20,163.20,163.90,-0.7,0.43%,-,-,,
2021-12-02,^NASI,NSE All-Share Index,145.97,188.20,162.24,162.24,162.24,163.20,-0.96,0.59%,-,-,,
2021-12-03,^NASI,NSE All-Share Index,145.97,188.20,160.03,160.03,160.03,162.24,-2.21,1.36%,-,-,,
2021-12-06,^NASI,NSE All-Share Index,145.97,188.20,159.06,159.06,159.06,160.03,-0.97,0.61%,-,-,,
2021-12-07,^NASI,NSE All-Share Index,145.97,188.20,157.53,157.53,157.53,159.06,-1.53,0.96%,-,-,,
2021-12-08,^NASI,NSE All-Share Index,145.97,188.20,158.96,158.96,158.96,157.53,1.43,0.91%,-,-,,
2021-12-09,^NASI,NSE All-Share Index,145.97,188.20,160.03,160.03,160.03,158.96,1.07,0.67%,-,-,,
2021-12-10,^NASI,NSE All-Share Index,146.32,188.20,162.77,162.77,162.77,160.03,2.74,1.71%,-,-,,
2021-12-14,^NASI,NSE All-Share Index,146.23,188.20,163.11,163.11,163.11,162.77,0.34,0.21%,-,-,,
2021-12-15,^NASI,NSE All-Share Index,146.23,188.20,163.13,163.13,163.13,163.11,0.02,0.01%,-,-,,
2021-12-16,^NASI,NSE All-Share Index,146.32,188.20,163.31,163.31,163.31,163.13,0.18,0.11%,-,-,,
2021-12-17,^NASI,NSE All-Share Index,147.52,188.20,163.64,163.64,163.64,163.31,0.33,0.20%,-,-,,
2021-12-20,^NASI,NSE All-Share Index,147.52,188.20,164.09,164.09,164.09,163.64,0.45,0.27%,-,-,,
2021-12-21,^NASI,NSE All-Share Index,149.06,188.20,164.92,164.92,164.92,164.09,0.83,0.51%,-,-,,
2021-12-22,^NASI,NSE All-Share Index,149.82,188.20,166.79,166.79,166.79,164.92,1.87,1.13%,-,-,,
2021-12-23,^NASI,NSE All-Share Index,149.82,188.20,170.12,170.12,170.12,166.79,3.33,2.00%,-,-,,
2021-12-24,^NASI,NSE All-Share Index,150.18,188.20,170.57,170.57,170.57,170.12,0.45,0.26%,-,-,,
2021-12-28,^NASI,NSE All-Share Index,150.29,188.20,169.10,169.10,169.10,170.57,-1.47,0.86%,-,-,,
2021-12-29,^NASI,NSE All-Share Index,150.97,188.20,167.88,167.88,167.88,169.10,-1.22,0.72%,-,-,,
2021-12-30,^NASI,NSE All-Share Index,152.04,188.20,165.27,165.27,165.27,167.88,-2.61,1.55%,-,-,,
2021-12-31,^NASI,NSE All-Share Index,152.04,188.20,166.46,166.46,166.46,165.27,1.19,0.72%,-,-,,
2022-06-02,^NASI,NSE All-Share Index,86.41,119.33,128.66,128.66,128.66,128.75,-0.09,0.07%,-,,,-
2022-06-03,^NASI,NSE All-Share Index,86.41,119.33,129.41,129.41,129.41,128.66,0.75,0.58%,-,,,-
2022-06-06,^NASI,NSE All-Share Index,86.41,119.33,129.74,129.74,129.74,129.41,0.33,0.26%,-,,,-
2022-06-07,^NASI,NSE All-Share Index,86.41,119.33,129.88,129.88,129.88,129.74,0.14,0.11%,-,,,-
2022-06-08,^NASI,NSE All-Share Index,86.41,119.33,130.02,130.02,130.02,129.88,0.14,0.11%,-,,,-
2022-06-09,^NASI,NSE All-Share Index,86.41,119.33,129.88,129.88,129.88,130.02,-0.14,0.11%,-,,,-
2022-06-10,^NASI,NSE All-Share Index,86.41,119.33,129.89,129.89,129.89,129.88,0.01,0.01%,-,,,-
2022-06-13,^NASI,NSE All-Share Index,86.41,119.33,129,129,129,129.89,-0.89,0.69%,-,,,-
2022-06-14,^NASI,NSE All-Share Index,86.41,119.33,128.23,128.23,128.23,129,-0.77,0.60%,-,,,-
2022-06-15,^NASI,NSE All-Share Index,86.41,119.33,126.15,126.15,126.15,128.23,-2.08,1.62%,-,,,-
2022-06-16,^NASI,NSE All-Share Index,86.41,119.33,123.98,123.98,123.98,126.15,-2.17,1.72%,-,,,-
2022-06-17,^NASI,NSE All-Share Index,86.41,119.33,121.81,121.81,121.81,123.98,-2.17,1.75%,-,,,-
2022-06-20,^NASI,NSE All-Share Index,86.41,119.33,121.81,121.81,121.81,123.98,-2.17,1.75%,-,,,-
2022-06-21,^NASI,NSE All-Share Index,86.41,119.33,121.81,121.81,121.81,123.98,-2.17,1.75%,-,,,-
2022-06-22,^NASI,NSE All-Share Index,86.41,119.33,118.62,118.62,118.62,120.41,-1.79,1.49%,-,,,-
2022-06-23,^NASI,NSE All-Share Index,86.41,119.33,118.3,118.3,118.3,118.62,-0.32,0.27%,-,,,-
2022-06-24,^NASI,NSE All-Share Index,86.41,119.33,117.21,117.21,117.21,118.3,-1.09,0.92%,-,,,-
2022-06-27,^NASI,NSE All-Share Index,86.41,119.33,116.88,116.88,116.88,117.21,-0.33,0.28%,-,,,-
2022-06-28,^NASI,NSE All-Share Index,86.41,119.33,116.88,116.88,116.88,117.21,-0.33,0.28%,-,,,-
2022-06-29,^NASI,NSE All-Share Index,86.41,119.33,116.88,116.88,116.88,117.21,-0.33,0.28%,-,,,-
2022-06-30,^NASI,NSE All-Share Index,86.41,119.33,124.47,124.47,124.47,122.83,1.64,1.34%,-,,,-
2022-07-01,^NASI,NSE All-Share Index,86.41,119.33,124.94,124.94,124.94,124.47,0.47,0.38%,-,,,-
2022-07-04,^NASI,NSE All-Share Index,86.41,119.33,124.94,124.94,124.94,124.47,0.47,0.38%,-,,,-
2022-07-05,^NASI,NSE All-Share Index,86.41,119.33,132.19,132.19,132.19,129.18,3.01,2.33%,-,,,-
2022-07-06,^NASI,NSE All-Share Index,86.41,119.33,133.01,133.01,133.01,132.19,0.82,0.62%,-,,,-
2022-07-07,^NASI,NSE All-Share Index,86.41,119.33,134.05,134.05,134.05,133.01,1.04,0.78%,-,,,-
2022-07-08,^NASI,NSE All-Share Index,86.41,119.33,135.39,135.39,135.39,134.05,1.34,1.00%,-,,,-
2022-07-12,^NASI,NSE All-Share Index,86.41,119.33,138.45,138.45,138.45,135.39,3.06,2.26%,-,,,-
2022-07-13,^NASI,NSE All-Share Index,86.41,119.33,139.36,139.36,139.36,138.45,0.91,0.66%,-,,,-
2022-07-14,^NASI,NSE All-Share Index,86.41,119.33,144.58,144.58,144.58,139.36,5.22,3.75%,-,,,-
2022-07-15,^NASI,NSE All-Share Index,86.41,119.33,142.33,142.33,142.33,144.58,-2.25,1.56%,-,,,-
2022-07-18,^NASI,NSE All-Share Index,86.41,119.33,138.52,138.52,138.52,142.33,-3.81,2.68%,-,,,-
2022-07-19,^NASI,NSE All-Share Index,86.41,119.33,135.38,135.38,135.38,138.52,-3.14,2.27%,-,,,-
2022-07-20,^NASI,NSE All-Share Index,86.41,119.33,133.83,133.83,133.83,135.38,-1.55,1.14%,-,,,-
2022-07-21,^NASI,NSE All-Share Index,86.41,119.33,135.07,135.07,135.07,133.83,1.24,0.93%,-,,,-
2022-07-22,^NASI,NSE All-Share Index,85.54,117.78,136.57,136.57,136.57,135.07,1.5,1.11%,-,,,-
2022-07-25,^NASI,NSE All-Share Index,86.41,119.33,138.08,138.08,138.08,136.57,1.51,1.11%,-,,,-
2022-07-26,^NASI,NSE All-Share Index,86.41,119.33,136.58,136.58,136.58,138.08,-1.5,1.09%,-,,,-
2022-07-27,^NASI,NSE All-Share Index,86.41,119.33,138.51,138.51,138.51,136.58,1.93,1.41%,-,,,-
2022-07-28,^NASI,NSE All-Share Index,86.41,119.33,138.51,138.51,138.51,136.58,1.93,1.41%,-,,,-
2022-07-29,^NASI,NSE All-Share Index,86.41,119.33,141.05,141.05,141.05,140.48,0.57,0.41%,-,,,-
2022-08-01,^NASI,NSE All-Share Index,86.41,119.33,138.87,138.87,138.87,141.05,-2.18,1.55%,-,,,-
2022-08-02,^NASI,NSE All-Share Index,86.41,119.33,140.26,140.26,140.26,138.87,1.39,1.00%,-,,,-
2022-08-03,^NASI,NSE All-Share Index,86.41,119.33,139.94,139.94,139.94,140.26,-0.32,0.23%,-,,,-
2022-08-04,^NASI,NSE All-Share Index,86.41,119.33,141.28,141.28,141.28,139.94,1.34,0.96%,-,,,-
2022-08-05,^NASI,NSE All-Share Index,86.41,119.33,142.01,142.01,142.01,141.28,0.73,0.52%,-,,,-
2022-08-10,^NASI,NSE All-Share Index,86.41,119.33,145.09,145.09,145.09,142.01,3.08,2.17%,-,,,-
2022-08-11,^NASI,NSE All-Share Index,86.41,119.33,148.81,148.81,148.81,145.09,3.72,2.56%,-,,,-
2022-08-12,^NASI,NSE All-Share Index,86.41,119.33,146.88,146.88,146.88,148.81,-1.93,1.30%,-,,,-
2022-08-15,^NASI,NSE All-Share Index,86.41,119.33,147.03,147.03,147.03,146.88,0.15,0.10%,-,,,-
2022-08-16,^NASI,NSE All-Share Index,86.41,119.33,147.21,147.21,147.21,147.03,0.18,0.12%,-,,,-
2022-08-17,^NASI,NSE All-Share Index,86.41,119.33,146.81,146.81,146.81,147.21,-0.4,0.27%,-,,,-
2022-08-18,^NASI,NSE All-Share Index,86.41,119.33,146.55,146.55,146.55,146.81,-0.26,0.18%,-,,,-
2022-08-19,^NASI,NSE All-Share Index,86.41,119.33,146.32,146.32,146.32,146.55,-0.23,0.16%,-,,,-
2022-08-22,^NASI,NSE All-Share Index,86.41,119.33,143.56,143.56,143.56,146.32,-2.76,1.89%,-,,,-
2022-08-23,^NASI,NSE All-Share Index,86.41,119.33,142.37,142.37,142.37,143.56,-1.19,0.83%,-,,,-
2022-08-24,^NASI,NSE All-Share Index,86.41,119.33,140.56,140.56,140.56,142.37,-1.81,1.27%,-,,,-
2022-08-25,^NASI,NSE All-Share Index,86.41,119.33,138.79,138.79,138.79,140.56,-1.77,1.26%,-,,,-
2022-08-26,^NASI,NSE All-Share Index,86.41,119.33,137.91,137.91,137.91,138.79,-0.88,0.63%,-,,,-
2022-08-29,^NASI,NSE All-Share Index,86.41,119.33,138.25,138.25,138.25,137.91,0.34,0.25%,-,,,-
2022-08-30,^NASI,NSE All-Share Index,86.41,119.33,138.13,138.13,138.13,138.25,-0.12,0.09%,-,,,-
2022-08-31,^NASI,NSE All-Share Index,86.41,119.33,137.46,137.46,137.46,138.13,-0.67,0.49%,-,,,-
2022-09-01,^NASI,NSE All-Share Index,86.41,119.33,137.37,137.37,137.37,137.46,-0.09,0.07%,-,,,-
2022-09-02,^NASI,NSE All-Share Index,86.41,119.33,138.01,138.01,138.01,137.37,0.64,0.47%,-,,,-
2022-09-05,^NASI,NSE All-Share Index,86.41,119.33,140.69,140.69,140.69,138.01,2.68,1.94%,-,,,-
2022-09-06,^NASI,NSE All-Share Index,86.41,119.33,147.27,147.27,147.27,140.69,6.58,4.68%,-,,,-
2022-09-07,^NASI,NSE All-Share Index,86.41,119.33,144.05,144.05,144.05,147.27,-3.22,2.19%,-,,,-
2022-09-08,^NASI,NSE All-Share Index,86.41,119.33,143.63,143.63,143.63,144.05,-0.42,0.29%,-,,,-
2022-09-09,^NASI,NSE All-Share Index,86.41,119.33,141.64,141.64,141.64,143.63,-1.99,1.39%,-,,,-
2022-09-12,^NASI,NSE All-Share Index,86.41,119.33,139.82,139.82,139.82,141.64,-1.82,1.28%,-,,,-
2022-09-14,^NASI,NSE All-Share Index,86.41,119.33,138.23,138.23,138.23,139.82,-1.59,1.14%,-,,,-
2022-09-15,^NASI,NSE All-Share Index,86.41,119.33,134.18,134.18,134.18,138.23,-4.05,2.93%,-,,,-
2022-09-16,^NASI,NSE All-Share Index,86.41,119.33,132.34,132.34,132.34,134.18,-1.84,1.37%,-,,,-
2022-09-19,^NASI,NSE All-Share Index,86.41,119.33,133.04,133.04,133.04,132.34,0.7,0.53%,-,,,-
2022-09-20,^NASI,NSE All-Share Index,86.41,119.33,134.96,134.96,134.96,133.04,1.92,1.44%,-,,,-
2022-09-21,^NASI,NSE All-Share Index,86.41,119.33,134.75,134.75,134.75,134.96,-0.21,0.16%,-,,,-
2022-09-22,^NASI,NSE All-Share Index,86.41,119.33,134.96,134.96,134.96,134.75,0.21,0.16%,-,,,-
2022-09-23,^NASI,NSE All-Share Index,86.41,119.33,134.86,134.86,134.86,134.96,-0.1,0.07%,-,,,-
2022-09-26,^NASI,NSE All-Share Index,86.41,119.33,133.92,133.92,133.92,134.86,-0.94,0.70%,-,,,-
2022-09-27,^NASI,NSE All-Share Index,86.41,119.33,131.48,131.48,131.48,133.92,-2.44,1.82%,-,,,-
2022-09-28,^NASI,NSE All-Share Index,86.41,119.33,131.11,131.11,131.11,131.48,-0.37,0.28%,-,,,-
2022-09-29,^NASI,NSE All-Share Index,86.41,119.33,129.02,129.02,129.02,131.11,-2.09,1.59%,-,,,-
2022-09-30,^NASI,NSE All-Share Index,86.41,119.33,128.41,128.41,128.41,129.02,-0.61,0.47%,-,,,-
2022-10-03,^NASI,NSE All-Share Index,86.41,119.33,127.92,127.92,127.92,128.41,-0.49,0.38%,-,,,-
2022-10-04,^NASI,NSE All-Share Index,86.41,119.33,126.66,126.66,126.66,127.92,-1.26,0.98%,-,,,-
2022-10-05,^NASI,NSE All-Share Index,86.41,119.33,124.29,124.29,124.29,126.66,-2.37,1.87%,-,,,-
2022-10-06,^NASI,NSE All-Share Index,86.41,119.33,123.63,123.63,123.63,124.29,-0.66,0.53%,-,,,-
2022-10-07,^NASI,NSE All-Share Index,86.41,119.33,126.32,126.32,126.32,123.63,2.69,2.18%,-,,,-
2022-10-11,^NASI,NSE All-Share Index,86.41,119.33,129.13,129.13,129.13,126.32,2.81,2.22%,-,,,-
2022-10-12,^NASI,NSE All-Share Index,86.41,119.33,129.13,129.13,129.13,126.32,2.81,2.22%,-,,,-
2022-10-13,^NASI,NSE All-Share Index,86.41,119.33,128.79,128.79,128.79,130.35,-1.56,1.20%,-,,,-
2022-10-14,^NASI,NSE All-Share Index,86.41,119.33,129.9,129.9,129.9,128.79,1.11,0.86%,-,,,-
2022-10-17,^NASI,NSE All-Share Index,86.41,119.33,129.78,129.78,129.78,129.9,-0.12,0.09%,-,,,-
2022-10-18,^NASI,NSE All-Share Index,86.41,119.33,129.73,129.73,129.73,129.78,-0.05,0.04%,-,,,-
2022-10-19,^NASI,NSE All-Share Index,86.41,119.33,129.8,129.8,129.8,129.73,0.07,0.05%,-,,,-
2022-10-21,^NASI,NSE All-Share Index,86.41,119.33,128.3,128.3,128.3,129.8,-1.5,1.16%,-,,,-
2022-10-24,^NASI,NSE All-Share Index,86.41,119.33,127.77,127.77,127.77,128.3,-0.53,0.41%,-,,,-
2022-10-25,^NASI,NSE All-Share Index,86.41,119.33,127.35,127.35,127.35,127.77,-0.42,0.33%,-,,,-
2022-10-26,^NASI,NSE All-Share Index,86.41,119.33,128.68,128.68,128.68,127.35,1.33,1.04%,-,,,-
2022-10-27,^NASI,NSE All-Share Index,86.41,119.33,129.63,129.63,129.63,128.68,0.95,0.74%,-,,,-
2022-10-28,^NASI,NSE All-Share Index,86.41,119.33,128.43,128.43,128.43,129.63,-1.2,0.93%,-,,,-
2022-10-31,^NASI,NSE All-Share Index,86.41,119.33,128.8,128.8,128.8,128.43,0.37,0.29%,-,,,-
2022-11-01,^NASI,NSE All-Share Index,86.41,119.33,128.6,128.6,128.6,128.8,-0.2,0.16%,-,,,-
2022-11-02,^NASI,NSE All-Share Index,86.41,119.33,127.94,127.94,127.94,128.6,-0.66,0.51%,-,,,-
2022-11-03,^NASI,NSE All-Share Index,86.41,119.33,127.82,127.82,127.82,127.94,-0.12,0.09%,-,,,-
2022-11-04,^NASI,NSE All-Share Index,86.41,119.33,127.55,127.55,127.55,127.82,-0.27,0.21%,-,,,-
2022-11-07,^NASI,NSE All-Share Index,86.41,119.33,127.53,127.53,127.53,127.55,-0.02,0.02%,-,,,-
2022-11-08,^NASI,NSE All-Share Index,86.41,119.33,127.36,127.36,127.36,127.53,-0.17,0.13%,-,,,-
2022-11-09,^NASI,NSE All-Share Index,86.41,119.33,127.91,127.91,127.91,127.36,0.55,0.43%,-,,,-
2022-11-10,^NASI,NSE All-Share Index,86.41,119.33,128.74,128.74,128.74,127.91,0.83,0.65%,-,,,-
2022-11-11,^NASI,NSE All-Share Index,86.41,119.33,128.09,128.09,128.09,128.74,-0.65,0.50%,-,,,-
2022-11-14,^NASI,NSE All-Share Index,86.41,119.33,127.85,127.85,127.85,128.09,-0.24,0.19%,-,,,-
2022-11-15,^NASI,NSE All-Share Index,86.41,119.33,127.88,127.88,127.88,127.85,0.03,0.02%,-,,,-
2022-11-16,^NASI,NSE All-Share Index,86.41,119.33,129.01,129.01,129.01,127.88,1.13,0.88%,-,,,-
2022-11-17,^NASI,NSE All-Share Index,86.41,119.33,128.77,128.77,128.77,129.01,-0.24,0.19%,-,,,-
2022-11-18,^NASI,NSE All-Share Index,86.41,119.33,129.02,129.02,129.02,128.77,0.25,0.19%,-,,,-
2022-11-21,^NASI,NSE All-Share Index,86.41,119.33,129.02,129.02,129.02,128.77,0.25,0.19%,-,,,-
2022-11-22,^NASI,NSE All-Share Index,86.41,119.33,129.02,129.02,129.02,128.77,0.25,0.19%,-,,,-
2022-11-23,^NASI,NSE All-Share Index,86.41,119.33,127.79,127.79,127.79,127.55,0.24,0.19%,-,,,-
2022-11-24,^NASI,NSE All-Share Index,86.41,119.33,127.51,127.51,127.51,127.79,-0.28,0.22%,-,,,-
2022-11-28,^NASI,NSE All-Share Index,86.41,119.33,127.34,127.34,127.34,127.51,-0.17,0.13%,-,,,-
2022-11-29,^NASI,NSE All-Share Index,86.41,119.33,127.23,127.23,127.23,127.34,-0.11,0.09%,-,,,-
2022-11-30,^NASI,NSE All-Share Index,86.41,119.33,126.48,126.48,126.48,127.23,-0.75,0.59%,-,,,-
2022-12-01,^NASI,NSE All-Share Index,86.41,119.33,126.86,126.86,126.86,126.48,0.38,0.30%,-,,,-
2022-12-02,^NASI,NSE All-Share Index,86.41,119.33,126.42,126.42,126.42,126.86,-0.44,0.35%,-,,,-
2022-12-05,^NASI,NSE All-Share Index,86.41,119.33,124.42,124.42,124.42,126.42,-2,1.58%,-,,,-
2022-12-06,^NASI,NSE All-Share Index,86.41,119.33,125.19,125.19,125.19,124.42,0.77,0.62%,-,,,-
2022-12-07,^NASI,NSE All-Share Index,86.41,119.33,126.08,126.08,126.08,125.19,0.89,0.71%,-,,,-
2022-12-08,^NASI,NSE All-Share Index,86.41,119.33,126.33,126.33,126.33,126.08,0.25,0.20%,-,,,-
2022-12-09,^NASI,NSE All-Share Index,86.41,119.33,126.46,126.46,126.46,126.33,0.13,0.10%,-,,,-
2022-12-13,^NASI,NSE All-Share Index,86.41,119.33,127.81,127.81,127.81,126.46,1.35,1.07%,-,,,-
